name,description,tags,node_type,location,centroid
Jacobs Restaurant,,['amenity:restaurant'],['POI'],POINT(9.8441854 53.5504351),
Bistro am Fleet,,['amenity:restaurant'],['POI'],POINT(9.9862078 53.5494206),
Bistro Cà Phê Viet,,"['amenity:cafe', 'cuisine:asian']",['POI'],POINT(9.9827949 53.5548356),
Villani,,"['amenity:cafe', 'cuisine:coffee_shop']",['POI'],POINT(9.9853736 53.555506),
Junge,,['amenity:cafe'],['POI'],POINT(9.9882824 53.5556047),
Espresso House,,"['amenity:cafe', 'cuisine:coffee_shop']",['POI'],POINT(9.9888072 53.554833),
Hellas,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(9.9146279 53.6334098),
Döner Pavillion,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(9.9113477 53.6327949),
Otto's Eiscafe,,"['amenity:cafe', 'cuisine:ice_cream']",['POI'],POINT(9.9281939 53.6294363),
Alexandros,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.0077442 53.6077209),
Va Veloce,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(10.028973 53.5446485),
Jazz Cafè Volksdorf,,['amenity:restaurant'],['POI'],POINT(10.1670682 53.6487754),
Junge,,['amenity:cafe'],['POI'],POINT(10.1732544 53.6071719),
Buttercrumbs Bakery,,"['amenity:cafe', 'cuisine:cake;coffee_shop;sandwich']",['POI'],POINT(9.9625955 53.5470548),
Elbdöner,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(9.9660608 53.4580027),
di candele,,"['amenity:restaurant', 'cuisine:pizza']",['POI'],POINT(9.9811755 53.4633165),
Vezos Greek Restaurant,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.0722381 53.5793017),
Reina,,"['amenity:fast_food', 'cuisine:kebab;chicken;turkish']",['POI'],POINT(10.0140161 53.6497349),
Toni Pizzeria,,"['amenity:fast_food', 'cuisine:pizza']",['POI'],POINT(9.8921892 53.5733943),
Kalivrisi,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.0396309 53.6062435),
Mokka,,['amenity:restaurant'],['POI'],POINT(9.9163168 53.5642961),
Zum Hufschlag,,['amenity:restaurant'],['POI'],POINT(10.0944893 53.6109368),
Kleine Brunnenstraße 1,,['amenity:restaurant'],['POI'],POINT(9.9271486 53.5508084),
Feinkost Hafencity,,"['amenity:restaurant', 'cuisine:german;regional']",['POI'],POINT(9.9901019 53.5413564),
Kaiserperle,,"['amenity:fast_food', 'cuisine:german']",['POI'],POINT(9.9875949 53.5408453),
CARLS Bistro,,['amenity:restaurant'],['POI'],POINT(9.9858875 53.5409386),
Campus Suite,,"['amenity:cafe', 'branch:Kaisersuite', 'cuisine:coffee_shop;sandwich']",['POI'],POINT(9.9855479 53.5414394),
Chili Club,,"['amenity:restaurant', 'bar:yes', 'cuisine:asian']",['POI'],POINT(9.9929301 53.5428684),
Restaurant VLET,,['amenity:restaurant'],['POI'],POINT(9.9930579 53.5435409),
Kaisers,,"['amenity:restaurant', 'cuisine:burger;sushi;fish;fish_and_chips;breakfast']",['POI'],POINT(9.9901133 53.5410737),
K. u. K. Kaffeehaus,,['amenity:cafe'],['POI'],POINT(9.9900413 53.5416437),
Campus Suite,,"['amenity:cafe', 'cuisine:coffee_shop;sandwich']",['POI'],POINT(9.9937924 53.5387931),
Ciao Mamma,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9853428 53.5429309),
Oh it's fresh,,['amenity:restaurant'],['POI'],POINT(9.9849684 53.5429075),
Markthalle Speicherstadt,,['amenity:food_court'],['POI'],POINT(9.9929491 53.5435361),
Naxos,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(9.8984313 53.6486918),
Dialog,,['amenity:restaurant'],['POI'],POINT(10.0163129 53.6484534),
Rhodos,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(9.8313235 53.6476915),
am Holstenwall,,['amenity:restaurant'],['POI'],POINT(9.9755153 53.551976),
Shikara QUICK,,"['amenity:fast_food', 'cuisine:indian']",['POI'],POINT(9.964912 53.562761),
Ristorante Pomanti,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9677899 53.562235),
Kopps Bar,,['amenity:bar'],['POI'],POINT(9.9895526 53.5932594),
Shukria Restaurant,,"['amenity:restaurant', 'cuisine:indian']",['POI'],POINT(9.9895103 53.5933661),
Asia M 43,,"['amenity:fast_food', 'cuisine:asian']",['POI'],POINT(10.0105144 53.55706),
Il Cammino,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9620346 53.5622619),
Holsten Döner,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(9.9486273 53.5616642),
Samui Thai Cuisine,,"['amenity:restaurant', 'cuisine:thai;noodles;curry;soup;seafood']",['POI'],POINT(10.0327616 53.5775893),
Asia Imbiss WOK,,"['amenity:fast_food', 'cuisine:asian']",['POI'],POINT(9.9645277 53.5623716),
Polokantine,,['amenity:fast_food'],['POI'],POINT(9.9646188 53.5622755),
Fritz Bauch,,['amenity:pub'],['POI'],POINT(9.9651662 53.5617709),
Astro Drink Bombe,,['amenity:pub'],['POI'],POINT(9.9636049 53.5628044),
MyAsia,"tel. Bestellung für Selbstabholer; Vietnamesisch, Thailändisch, Chinesisch; wahlweise mit oder ohne Glutamat","['amenity:fast_food', 'cuisine:asian']",['POI'],POINT(9.9607314 53.5637326),
Kkokki,2023-10-26: Restaurant is only vegan,"['amenity:restaurant', 'cuisine:korean']",['POI'],POINT(9.9655547 53.5609811),
Tunici Restaurants Barmbek-Süd,,"['amenity:restaurant', 'cuisine:croatian']",['POI'],POINT(10.0324453 53.5779958),
Balutschistan,,['amenity:restaurant'],['POI'],POINT(9.9616245 53.5626218),
Super Mercato Italiano,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9620896 53.5622026),
La Famille,,['amenity:fast_food'],['POI'],POINT(9.9625972 53.5615161),
Fischimbiss Schabi,,"['amenity:fast_food', 'cuisine:seafood']",['POI'],POINT(9.9626804 53.561408),
Taverna Romana,"Küche: griechisch, italienisch, hamburgerisch","['amenity:restaurant', 'cuisine:international;greek;italian;regional']",['POI'],POINT(9.9624992 53.5611357),
Er-Lis,,['amenity:bar'],['POI'],POINT(9.9606653 53.5652572),
Ciccio e Franco,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(10.0514122 53.6489569),
Chez Xinh,,"['amenity:restaurant', 'cuisine:vietnamese']",['POI'],POINT(10.009239 53.5812406),
Mein Döner,,['amenity:fast_food'],['POI'],POINT(10.055142 53.6329803),
Burger King,,"['amenity:fast_food', 'cuisine:burger']",['POI'],POINT(10.0515649 53.6088943),
No Name,,['amenity:pub'],['POI'],POINT(10.0406713 53.6053077),
Wokman,,"['amenity:fast_food', 'cuisine:asian']",['POI'],POINT(10.0409423 53.6029998),
Eiscafé Tanduo,,['amenity:cafe'],['POI'],POINT(10.0409791 53.5993886),
Restaurant Athen,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.037961 53.6089121),
Goldener Buddha,,"['amenity:restaurant', 'bar:no', 'cuisine:chinese']",['POI'],POINT(10.0194401 53.4165354),
Lavastein,,['amenity:restaurant'],['POI'],POINT(10.2083485 53.4889372),
Nordsee,,"['amenity:fast_food', 'cuisine:seafood']",['POI'],POINT(9.9713617 53.5448488),
HDs Imbiss,,['amenity:fast_food'],['POI'],POINT(10.1549474 53.6220845),
Astra,,['amenity:bar'],['POI'],POINT(9.9464713 53.5697351),
NAGEL - Restaurant Bodega Bierstube,,"['amenity:restaurant', 'cuisine:regional;german;fish']",['POI'],POINT(10.0089813 53.5527761),
Il Buco,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(10.0123306 53.5553855),
Bar Vivo,,['amenity:pub'],['POI'],POINT(9.9285634 53.5584379),
Zum Eichbaum,,"['amenity:restaurant', 'cuisine:german']",['POI'],POINT(10.1047205 53.4879971),
Nobis,,['amenity:cafe'],['POI'],POINT(10.0083977 53.5550778),
Trinity,,['amenity:restaurant'],['POI'],POINT(10.0177918 53.5520115),
Queen Mum,,['amenity:bar'],['POI'],POINT(10.0178853 53.5520333),
Zum Falkenstein - aktuell dauerhaft geschlossen,,"['amenity:restaurant', 'cuisine:german']",['POI'],POINT(9.7799516 53.5673408),
Mutter,,['amenity:pub'],['POI'],POINT(9.9626451 53.558978),
Gaststätte & Clubraum USC Paloma,,['amenity:pub'],['POI'],POINT(10.0355598 53.5835023),
Mäxx,,['amenity:restaurant'],['POI'],POINT(10.0302602 53.576047),
Clubhaus SC Condor,,['amenity:restaurant'],['POI'],POINT(10.122878 53.6078911),
Am Falkenberg,,['amenity:restaurant'],['POI'],POINT(9.8656118 53.4643535),
City Pizza und Döner,Lieferzeiten: Mo-Fr 10:45-22:00 Sa 15:30-22:00 Su 11:45-22:00,"['amenity:fast_food', 'cuisine:pizza;kebab;burger']",['POI'],POINT(9.9043263 53.6653891),
Mansaaf,Arabische Spezialitäten,"['amenity:restaurant', 'cuisine:arab']",['POI'],POINT(9.972862 53.5820867),
Cafe Tempo,WLAN gratis,['amenity:cafe'],['POI'],POINT(9.9741661 53.5828549),
Dingsda,,['amenity:bar'],['POI'],POINT(10.091964 53.6181749),
Drei Eichen,,['amenity:pub'],['POI'],POINT(9.9785454 53.6133959),
La Hacienda,,['amenity:restaurant'],['POI'],POINT(10.1679318 53.6489658),
Salt & Silver Levante,,['amenity:restaurant'],['POI'],POINT(9.9584386 53.5465424),
Rio Grande,,['amenity:restaurant'],['POI'],POINT(10.2113298 53.6576635),
Eis-Perle,,"['amenity:cafe', 'cuisine:ice_cream']",['POI'],POINT(10.0091598 53.6085106),
Crazy Croque,,"['amenity:restaurant', 'cuisine:sandwich']",['POI'],POINT(10.0993792 53.5886637),
Piccobello,,"['amenity:restaurant', 'cuisine:italian;pasta;pizza']",['POI'],POINT(10.0189025 53.5768573),
Stadtpark Grill,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(10.0152781 53.5905886),
Call a Pizza,,"['amenity:fast_food', 'cuisine:pizza']",['POI'],POINT(10.0046433 53.5883877),
Q-Bar,,"['amenity:restaurant', 'cuisine:burger;german;fish_and_chips']",['POI'],POINT(9.9460693 53.580884),
Zorbas,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.168656 53.6534748),
Zum Wandsetaler,,['amenity:pub'],['POI'],POINT(10.0986705 53.5815912),
Olive,,['amenity:restaurant'],['POI'],POINT(10.1692649 53.6473563),
Villaggio,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(10.1678625 53.6492359),
Magnifico,,"['amenity:cafe', 'cuisine:ice_cream']",['POI'],POINT(9.8887218 53.6015825),
Eldorado,,['amenity:pub'],['POI'],POINT(9.9628998 53.5559477),
Azeitona,,"['amenity:restaurant', 'cuisine:arab']",['POI'],POINT(9.9653269 53.5588137),
Falafelstern,,"['amenity:fast_food', 'cuisine:arab']",['POI'],POINT(9.9653614 53.564409),
Jaspers Café,,"['amenity:cafe', 'cuisine:ice_cream']",['POI'],POINT(9.9479658 53.6410896),
Söner Kebab,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(10.1038379 53.5801327),
Eiscafé Höft,,"['amenity:cafe', 'cuisine:ice_cream']",['POI'],POINT(9.9158295 53.6421432),
Mittagsfisch,,"['amenity:restaurant', 'cuisine:seafood']",['POI'],POINT(10.1648809 53.6484829),
The Chug Club,,['amenity:bar'],['POI'],POINT(9.9650197 53.5482126),
Lindenhof,,"['amenity:restaurant', 'cuisine:german;fish;greek;seafood;meat']",['POI'],POINT(9.9554794 53.4639742),
AK Kiosk,,['amenity:cafe'],['POI'],POINT(9.948836 53.4594124),
Kaffeebohne,,['amenity:cafe'],['POI'],POINT(10.1072278 53.5887355),
Restaurant Finkenwerder Elbblick,,"['amenity:restaurant', 'cuisine:german']",['POI'],POINT(9.8736721 53.5387533),
McDonald's,,"['amenity:fast_food', 'cuisine:burger']",['POI'],POINT(10.099529 53.541234),
MUNDFEIN Pizzawerkstatt Seevetal,,"['amenity:fast_food', 'cuisine:pizza']",['POI'],POINT(10.0212259 53.4204424),
Minas Restaurant,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.0878756 53.5869647),
Die Narzisse,,['amenity:pub'],['POI'],POINT(10.0812763 53.5855534),
Onkel Döner,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(9.9085917 53.6471411),
Ponton Op’n Bulln,cafe bistro,"['amenity:cafe', 'cuisine:cake;sausage;fish;coffee_shop']",['POI'],POINT(9.8053592 53.5558708),
Restaurant FISCHclub Blankenese,,"['amenity:restaurant', 'cuisine:regional']",['POI'],POINT(9.8043614 53.5560524),
Marmalade Cafe,,['amenity:cafe'],['POI'],POINT(9.802672 53.557904),
Restaurant Ahrberg,,"['amenity:restaurant', 'cuisine:regional']",['POI'],POINT(9.8046472 53.5570606),
Jayjay's,,['amenity:cafe'],['POI'],POINT(9.8118866 53.5609008),
Sushi Company,,"['amenity:restaurant', 'cuisine:sushi']",['POI'],POINT(10.025759 53.5602734),
La Classe Capanna,,"['amenity:restaurant', 'cuisine:italian;pizza;pasta']",['POI'],POINT(9.9358088 53.5827258),
Cafe May,,['amenity:cafe'],['POI'],POINT(10.0618091 53.5566586),
Genno's,Gutes Restaurant,"['amenity:restaurant', 'cuisine:regional;international']",['POI'],POINT(10.0554415 53.5616521),
La Venezia,,"['amenity:restaurant', 'cuisine:italian;indian']",['POI'],POINT(10.0566248 53.5629476),
Dubrovnik,,"['amenity:restaurant', 'cuisine:balkan']",['POI'],POINT(9.9293399 53.5915797),
Ribatejo,,"['amenity:cafe', 'cuisine:portuguese']",['POI'],POINT(9.9304158 53.5499616),
Mr. Dam,,"['amenity:fast_food', 'cuisine:thai;asian']",['POI'],POINT(9.9298422 53.5510063),
Masal Café,,['amenity:cafe'],['POI'],POINT(9.9303216 53.5512656),
Gazoline,,['amenity:pub'],['POI'],POINT(9.9297581 53.5530341),
Burger Heroes,,"['amenity:fast_food', 'cuisine:burger']",['POI'],POINT(9.9292837 53.5534412),
Vulcão,,"['amenity:cafe', 'cuisine:portuguese']",['POI'],POINT(9.9283737 53.5542862),
Pane e Vino,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(10.0976615 53.6203358),
Old MacDonald,,"['amenity:restaurant', 'cuisine:burger;pizza;german']",['POI'],POINT(9.949101 53.5791426),
Corfu Grill,,"['amenity:restaurant', 'cuisine:greek;gyros']",['POI'],POINT(9.9486475 53.579332),
La Paz,,"['amenity:cafe', 'cuisine:spanish']",['POI'],POINT(9.9519586 53.5775121),
Strandkiosk,,['amenity:cafe'],['POI'],POINT(9.9058294 53.5445156),
Zur letzten Minute,,['amenity:pub'],['POI'],POINT(10.0969933 53.5168078),
Frisierbar Ottensen,,['amenity:cafe'],['POI'],POINT(9.9268206 53.5550643),
Eisenstein,,['amenity:restaurant'],['POI'],POINT(9.9270487 53.5543826),
Hatari,,"['amenity:restaurant', 'cuisine:german']",['POI'],POINT(9.9252957 53.5506701),
Katelbach,,"['amenity:cafe', 'cuisine:CAFÉ * BISTRO * KAFFEERÖSTEREI']",['POI'],POINT(9.925722 53.5506273),
Hähnchengrill Jührs,,"['amenity:fast_food', 'cuisine:chicken']",['POI'],POINT(10.1270156 53.5327508),
Pfeffersack,,"['amenity:restaurant', 'cuisine:german']",['POI'],POINT(9.9918267 53.5500764),
Ardacan Grillhaus,,"['amenity:fast_food', 'cuisine:turkish']",['POI'],POINT(10.0439616 53.5927343),
Cafe Bar Hamburg,,['amenity:cafe'],['POI'],POINT(9.9667118 53.4579265),
Aretea,,"['amenity:restaurant', 'cuisine:greek;italian']",['POI'],POINT(10.0479448 53.6423441),
Café Sommerterrassen,,['amenity:restaurant'],['POI'],POINT(10.0306364 53.5914384),
Elbgold,,['amenity:cafe'],['POI'],POINT(9.9669229 53.5631541),
"Bei Manzels, Guten Tag & Abend",,['amenity:restaurant'],['POI'],POINT(9.9877006 53.5962332),
Die Pizzeria,,"['amenity:restaurant', 'cuisine:pizza']",['POI'],POINT(9.9876657 53.5960368),
Sala Thai,,"['amenity:restaurant', 'cuisine:thai']",['POI'],POINT(10.001775 53.5540375),
Strandhof,,"['amenity:restaurant', 'cuisine:regional']",['POI'],POINT(9.8058108 53.5568359),
Maral,,"['amenity:restaurant', 'cuisine:sushi']",['POI'],POINT(9.9847037 53.5837493),
Bistro Tati,,"['amenity:restaurant', 'cuisine:french']",['POI'],POINT(9.9597256 53.5680133),
Mareas Tapas Bar,,"['amenity:restaurant', 'cuisine:spanish;tapas']",['POI'],POINT(9.9609204 53.5681278),
Bistrot Vienna,Küche nur von 19:00-23:00; keine Reservierungen,"['amenity:restaurant', 'cuisine:international']",['POI'],POINT(9.9636742 53.566583),
Restaurant Alexandros,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.0520853 53.5880726),
Delikate,,['amenity:cafe'],['POI'],POINT(9.9873923 53.5965273),
Zum Lohhof,,['amenity:pub'],['POI'],POINT(10.0535854 53.5595707),
Eiscafé Jacobs,,"['amenity:cafe', 'cuisine:ice_cream']",['POI'],POINT(10.0750019 53.5720803),
Sushi für Hamburg,,['amenity:restaurant'],['POI'],POINT(9.8881082 53.6013608),
mai-mai,,"['amenity:restaurant', 'cuisine:asian']",['POI'],POINT(10.0604304 53.5702421),
güvens kebap haus,,"['amenity:restaurant', 'cuisine:turkish']",['POI'],POINT(9.9865397 53.5175782),
Club Europa,,"['amenity:bar', 'cuisine:german']",['POI'],POINT(10.1025218 53.5418412),
Mendelssohn's,,"['amenity:restaurant', 'cuisine:regional;german']",['POI'],POINT(9.9461214 53.5942632),
Kappa Due,,"['amenity:cafe', 'cuisine:ice_cream']",['POI'],POINT(10.1301109 53.6030311),
Kebap Lounge,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(9.9437272 53.5931485),
klatschmohn,,['amenity:cafe'],['POI'],POINT(9.9256823 53.5489856),
Kantine,,['amenity:restaurant'],['POI'],POINT(9.9003247 53.5217812),
Sushi für Hamburg,,"['amenity:restaurant', 'cuisine:asian']",['POI'],POINT(10.0728028 53.5793211),
Santorini Grill,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.0595206 53.5765397),
Jannis,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.0815877 53.5797049),
Steakhouse Cabana,,"['amenity:restaurant', 'cuisine:steak_house']",['POI'],POINT(10.0764721 53.5838912),
Imbiss bei Schorsch,,"['amenity:fast_food', 'cuisine:german']",['POI'],POINT(9.9630618 53.5578861),
Sai Gon Food,,"['amenity:fast_food', 'cuisine:asian;vietnamese']",['POI'],POINT(10.0575427 53.565612),
Bar du Nord,,['amenity:bar'],['POI'],POINT(10.0093063 53.581193),
Sunset Billard,,['amenity:pub'],['POI'],POINT(10.0769561 53.5795608),
Pierro Croque & Pizza,,"['amenity:fast_food', 'cuisine:pizza']",['POI'],POINT(10.0813459 53.5801534),
Papillon,,"['amenity:restaurant', 'cuisine:international']",['POI'],POINT(9.9560318 53.606345),
Nur Hier,,['amenity:cafe'],['POI'],POINT(9.9541727 53.6041669),
Schnitzelhus,,"['amenity:restaurant', 'cuisine:austrian']",['POI'],POINT(10.0940249 53.5783758),
China Restaurant Mongolei,,['amenity:restaurant'],['POI'],POINT(10.0857629 53.5782094),
Café Kofje,,['amenity:cafe'],['POI'],POINT(10.0666417 53.5792177),
Le Marrakech,,"['amenity:restaurant', 'cuisine:oriental']",['POI'],POINT(9.9747041 53.6030448),
Il Tramonto,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9565536 53.6005095),
Mozart Stuben,,"['amenity:restaurant', 'cuisine:german;austrian']",['POI'],POINT(10.0218963 53.5782217),
Imstedt 4,,['amenity:pub'],['POI'],POINT(10.0297473 53.579903),
Sencha,,"['amenity:restaurant', 'cuisine:sushi;japanese']",['POI'],POINT(9.9979206 53.5433397),
Drive Pizza,,"['amenity:fast_food', 'cuisine:pizza']",['POI'],POINT(10.0355229 53.5579344),
Holzmühlen Eck,,['amenity:pub'],['POI'],POINT(10.0814774 53.5799973),
The Klub Kitchen,,['amenity:restaurant'],['POI'],POINT(9.989393 53.5482527),
Central,,['amenity:restaurant'],['POI'],POINT(10.0109792 53.5569952),
Panorama,,"['amenity:restaurant', 'cuisine:greek']",['POI'],POINT(10.1749787 53.4832306),
Zum Wilhelmsburger,,['amenity:pub'],['POI'],POINT(9.9883521 53.5155177),
Viet Bowl,,"['amenity:restaurant', 'cuisine:vietnamese']",['POI'],POINT(9.9990854 53.5532644),
Lehmitz,,['amenity:pub'],['POI'],POINT(9.9662151 53.5500782),
"Ilohh, Bar am Ende der Welt",,['amenity:pub'],['POI'],POINT(10.0131459 53.548592),
"Bei Hadjia, Afrikanisches Restaurant",,['amenity:restaurant'],['POI'],POINT(10.0134725 53.5486084),
Dutch,,['amenity:fast_food'],['POI'],POINT(10.1582373 53.6049708),
Seu Café,,"['amenity:cafe', 'cuisine:coffee_shop;portuguese']",['POI'],POINT(9.9876256 53.5161423),
China Boy,,['amenity:cafe'],['POI'],POINT(10.1175696 53.6056797),
Burger King,,"['amenity:fast_food', 'cuisine:burger']",['POI'],POINT(10.1185327 53.6059248),
Eiscafé Dante,,['amenity:cafe'],['POI'],POINT(10.117451 53.6047749),
Burger Lounge,,"['amenity:fast_food', 'branch:Pinneberg', 'cuisine:burger']",['POI'],POINT(9.793825 53.6724023),
La Malême,,"['amenity:cafe', 'cuisine:mediterranean']",['POI'],POINT(10.02319 53.5531229),
Blandona,,['amenity:cafe'],['POI'],POINT(10.0583982 53.6114429),
Ali Köz,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(10.0580549 53.6109783),
Cem's Backshop,,['amenity:cafe'],['POI'],POINT(10.0647803 53.5867476),
Delikato,,"['amenity:fast_food', 'cuisine:kebab']",['POI'],POINT(9.9863114 53.4573081),
Lavas,,['amenity:fast_food'],['POI'],POINT(9.9875075 53.4571985),
Pizza Time´s,,"['amenity:restaurant', 'cuisine:pizza']",['POI'],POINT(10.1948536 53.4887431),
Gleis 3,,['amenity:cafe'],['POI'],POINT(9.789122 53.4729592),
Imbiss Tetova,Albanische Spezalitäten,['amenity:fast_food'],['POI'],POINT(10.0203619 53.525858),
Pikasa,,['amenity:restaurant'],['POI'],POINT(10.0209098 53.5260236),
Café Pianola,,"['amenity:cafe', 'cuisine:german']",['POI'],POINT(9.9884818 53.5170003),
Eiscafé Geppetto,,['amenity:cafe'],['POI'],POINT(9.9983366 53.6822896),
Cup&Cino,,['amenity:cafe'],['POI'],POINT(9.9970326 53.6815867),
Ristorante Romantica,,"['amenity:restaurant', 'cuisine:italian']",['POI'],POINT(9.9973165 53.6812776),
Cero Coffee,,"['amenity:cafe', 'cuisine:ice_cream']",['POI'],POINT(9.7948829 53.6616158),
Soulkebab,,['amenity:fast_food'],['POI'],POINT(10.0120247 53.5520575),
Ostria,,['amenity:pub'],['POI'],POINT(10.0512331 53.5649159),
Holstenstübchen,,['amenity:pub'],['POI'],POINT(10.0488364 53.5679228),
Arams Pizza,,"['amenity:fast_food', 'cuisine:pizza']",['POI'],POINT(10.125397 53.5303762),
Uni Grill Döner,,"['amenity:fast_food', 'cuisine:kebab;turkish']",['POI'],POINT(9.9754085 53.4601305),
Pizza Max Harburg,,"['amenity:fast_food', 'cuisine:pizza']",['POI'],POINT(9.9989324 53.4440383),
Pianola Bar,,['amenity:bar'],['POI'],POINT(9.9887083 53.5169064),
Asia-Imbiss,,"['amenity:fast_food', 'cuisine:asian']",['POI'],POINT(10.0244321 53.5462063),
